trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
15	flowers_purple_stems_white_petals_or_orange_centers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-petals_color-white	flower-center_color-white	flower-center_color-orange	purple center circle	10110	speaker	13159	chatMessage	I	E	6550319160301945546
16	flowers_purple_stems_white_petals_or_orange_centers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-center_color-orange	flower-petals_color-white	flower-center_color-purple	orange center purple flowers	6399	speaker	9563	chatMessage	I	E	-2552981563215109103
17	trees_white_leaves_or_orange_berries	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-leaves_color-white	tree-berries_color-purple	tree-leaves_color-purple	orange stem and orange bulbs	4279	speaker	6768	chatMessage	I	L	-8994342714973290225
18	flowers_orange_petals_purple_centers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-petals_color-orange	flower-stem_color-orange	flower-center_color-purple	white center and white stem	6493	speaker	9853	chatMessage	I	L	-4691565100791062119
19	birds_orange_wings_tails	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bird-bird_wing_color-orange	bird-bird_wing_color-purple	bird-bird_wing_color-orange	white wing	2373	speaker	4277	chatMessage	I	E	959389736409299706
20	bugs_orange_head	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-head_color-orange	bug-antennae_present-true	bug-head_color-orange	purple antenna and white head	3847	speaker	7194	chatMessage	I	L	2843834383364576232
21	trees_orange_berries_purple_trunks_or_white_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-trunk_color-purple	tree-trunk_color-purple	tree-berries_color-orange	yellow stem all white flowers	5340	speaker	9159	chatMessage	I	E	4071819048090498359
22	bugs_white_legs_purple_wings_or_orange_antennae	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-bug_wings_color-purple	bug-head_color-white	bug-antennae_color-orange	orange head and purple antenna	3867	speaker	12146	chatMessage	I	L	-8445336463184749478
23	trees_purple_leaves_berries	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-leaves_color-purple	tree-berries_color-purple	tree-leaves_color-purple	blue stem and blue and green tree	5910	speaker	12699	chatMessage	I	L	7444310438262356131
24	flowers_purple_petals_or_thorns	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-petals_color-purple	flower-center_color-white	flower-center_color-orange	pink center	1134	speaker	5832	chatMessage	I	E	2531207566828097357
25	birds_white_crests_or_orange_wings_tails	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-purple	bird-crest_tail_color-orange	pink feathes only on bottom	6502	speaker	8674	chatMessage	I	E	-5059408487628314481
27	flowers_purple_stems_or_thorns_white_centers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-center_color-white	flower-center_color-white	flower-center_color-orange	pink center	1840	speaker	5638	chatMessage	I	E	3499954549937492418
28	birds_tails	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bird-tail_present	bird-crest_present-true	bird-tail_present-true	pink feathers none on bottom	7901	speaker	12637	chatMessage	I	E	418313066024326727
29	trees_orange_trunks_or_berries_white_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-berries_present	tree-leaves_present-false	tree-berries_color-orange	purple and blue flowers	2598	speaker	5808	chatMessage	I	E	4359235930112546548
30	flowers_orange_stems	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-stem_color-orange	flower-center_color-purple	flower-thorns_present-true	pink stem orange center no thorns	16086	speaker	27080	chatMessage	I	E	-5914478843229193305
32	trees_without_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-leaves_present	tree-leaves_color-purple	tree-trunk_color-purple	blue stem and flowers	5267	speaker	35893	chatMessage	I	E	-3392340641065808963
33	fish_white_stripes_or_purple_bodies_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	fish-body_color-purple	fish-stripes_color-orange	fish-stripes_present-true	all pink body	1616	speaker	10585	chatMessage	I	E	-2752498628973013743
34	fish_white_stripes_or_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	fish-stripes_color-white	fish-body_color-purple	fish-stripes_present-true	all white body	1230	speaker	11665	chatMessage	I	E	-4520801176918967535
35	bugs_orange_antennae_or_wings	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-antennae_color-orange	bug-head_color-orange	bug-legs_color-white	white head pink legs	6277	speaker	8866	chatMessage	I	E	-6596299627024846213
36	fish_orange_bodies_or_fangs_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	fish-body_color-orange	fish-body_color-orange	fish-stripes_color-white	pink body orange feather on top	8143	speaker	26644	chatMessage	I	E	-6256876930517692366
37	fish_orange_bodies_or_fangs_whiskers	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	fish-fangs_present	fish-stripes_color-white	fish-body_color-purple	orange body pink stripe	3597	speaker	22962	chatMessage	I	E	-7631699661451467782
39	flowers_purple_centers_or_orange_stems_with_thorns	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	flower-center_color-purple	flower-stem_color-purple	flower-petals_color-white	orange stem and flower	2810	speaker	5391	chatMessage	I	E	7908929657741605962
40	bugs_wings_antennae	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-antennae_present	bug-head_color-white	bug-body_color-purple	all white body purple head	5117	speaker	19298	chatMessage	I	E	4477777655256245957
41	bugs_antennae_or_wings_purple_bodies	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-body_color-purple	bug-antennae_color-orange	bug-head_color-orange	white head pink antenna	2662	speaker	19693	chatMessage	I	E	2209022548290162822
42	trees_orange_trunks_or_berries_white_leaves	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	tree-trunk_color-orange	tree-berries_present-false	tree-berries_color-orange	green and white flowers	2982	speaker	7443	chatMessage	I	L	8233043153243772010
43	birds_orange_crests_or_purple_wings	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bird-crest_tail_color-orange	bird-crest_tail_color-purple	bird-crest_tail_color-orange	white feathers	1255	speaker	5750	chatMessage	I	E	8371510234630578284
44	bugs_purple_legs_white_heads	development	3294-239e56ee-9290-478d-95de-667898aad219	1550000000000.0	listener	bug-head_color-white	bug-legs_color-purple	bug-wings_present-false	white wing orange thorns	11565	speaker	19561	chatMessage	I	E	7580238890481548886
0	birds_purple_wings_white_crests_or_white_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bird-crest_tail_color-white	bird-bird_wing_color-white	bird-bird_wing_color-orange	He has a solid body	3693	speaker	35987	chatMessage	I	E	-4731995064789237110
1	trees_leaves_berries_or_orange_trunks	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-berries_present	tree-leaves_color-purple	tree-leaves_present-true	The leaves are red	3569	speaker	13367	chatMessage	I	G	159491336373257147
2	fish_orange_bodies_or_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-body_color-orange	fish-whiskers_present-true	fish-stripes_present-false	He has no whiskers but he has stripes	5747	speaker	11540	chatMessage	I	E	-166034784300202833
3	flowers_orange_stems_or_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-thorns_present	flower-center_color-purple	flower-center_color-orange	the center is white	2244	speaker	11547	chatMessage	I	G	9206065967777216890
4	bugs_without_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-wings_present	bug-bug_wings_color-purple	bug-antennae_color-orange	He's mostly white and has no yellow	4733	speaker	10978	chatMessage	I	E	1725773623445338730
5	bugs_orange_antennae_or_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-antennae_color-orange	bug-legs_color-white	bug-antennae_color-orange	He has purple legs and no antenna	8319	speaker	12220	chatMessage	I	E	5859555207621607406
6	fish_white_bodies_orange_stripes_or_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-stripes_color-orange	fish-stripes_present-true	fish-body_color-orange	he has stripes and whiskers	16517	speaker	23946	chatMessage	I	E	-3090324103881956291
6	fish_white_bodies_orange_stripes_or_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-stripes_color-orange	fish-stripes_present-true	fish-body_color-orange	white body, yellow stripes	3325	speaker	39306	chatMessage	I	E	-3090324103881956291
7	bugs_orange_head	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-head_color-orange	bug-wings_present-true	bug-antennae_color-orange	No wings, no antenna	2568	speaker	7593	chatMessage	I	E	732488992090560230
8	trees_purple_berries_or_white_trunks	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-trunk_color-white	tree-leaves_present-false	tree-berries_color-purple	Green berries and blue leaves	7685	speaker	14115	chatMessage	I	L	8524191463495483458
9	birds_orange_wings_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bird-bird_wing_color-orange	bird-crest_present-true	bird-crest_tail_color-orange	He has no feathers	2838	speaker	7493	chatMessage	I	L	1395636285123381356
10	bugs_purple_wings_or_white_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-legs_color-white	bug-wings_present-false	bug-legs_color-purple	Yellow legs and white wings	5224	speaker	12224	chatMessage	I	E	7791518459380891208
11	birds_tails	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bird-tail_present	bird-crest_tail_color-orange	bird-bird_wing_color-white	Purple wings and no feathers	3923	speaker	10707	chatMessage	I	L	-3536470624986240430
13	fish_white_bodies_orange_stripes_or_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-body_color-white	fish-body_color-purple	fish-stripes_color-white	Solid yellow body	2507	speaker	10351	chatMessage	I	E	-4064240467034587444
14	trees_without_leaves	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-leaves_present	tree-berries_present-false	tree-trunk_color-white	Blue trunk and white berries	4529	speaker	12361	chatMessage	I	L	-5897245747749763846
16	flowers_purple_stems_white_petals_or_orange_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-center_color-orange	flower-petals_color-orange	flower-center_color-orange	purple petals and white center	8358	speaker	19824	chatMessage	I	L	9057402590888843190
17	trees_leaves_berries_or_orange_trunks	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-trunk_color-orange	tree-trunk_color-orange	tree-leaves_color-purple	Blue trunk and green leaves	3248	speaker	6278	chatMessage	I	L	8531912395003432371
18	bugs_purple_wings_or_white_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-antennae_color-orange	purple head and white antenna	3701	speaker	9939	chatMessage	I	L	-1356139399277019759
19	flowers_purple_stems_or_thorns_white_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-center_color-white	flower-center_color-purple	flower-stem_color-purple	yellow stem and yellow center	5484	speaker	14709	chatMessage	I	L	273123318919218430
20	bugs_antennae_or_wings_purple_bodies	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-body_color-purple	bug-antennae_present-false	bug-bug_wings_color-orange	white wings and antenna	2731	speaker	6947	chatMessage	I	L	-2361899535362089005
21	bugs_white_heads_or_orange_antennae_purple_legs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-head_color-orange	purple wings and white head	3213	speaker	8521	chatMessage	I	L	5067658624848951891
22	trees_white_leaves_or_orange_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-berries_color-orange	tree-leaves_color-white	tree-berries_color-purple	white berries and no leaves	3134	speaker	14064	chatMessage	I	L	4988861563934717193
23	fish_white_stripes_or_purple_bodies_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-body_color-purple	fish-whiskers_present-false	fish-stripes_color-purple	Yellow stripes and whiskers behind his teeth	10032	speaker	15007	chatMessage	I	L	-5028194389352527839
25	fish_orange_bodies_purple_stripes_or_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-stripes_color-purple	fish-fangs_present-false	fish-stripes_color-orange	No stripes, he has whiskers and teeth	9045	speaker	31349	chatMessage	I	E	265714320834803781
26	trees_orange_trunks_or_berries_white_leaves	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-leaves_color-white	tree-berries_color-orange	tree-trunk_color-white	Red blue and white	3549	speaker	9185	chatMessage	I	E	86991599059759145
27	fish_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-whiskers_present	fish-body_color-purple	fish-stripes_present-false	all white with white stripes	3436	speaker	7812	chatMessage	I	E	2207180142754030689
28	flowers_purple_centers_or_orange_stems_with_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-center_color-purple	flower-stem_color-orange	flower-center_color-white	White stem yellow center	2791	speaker	8111	chatMessage	I	E	-6578507028666495901
30	birds_orange_crests_or_purple_wings	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bird-crest_tail_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	Purple wings and no tail	3431	speaker	15915	chatMessage	I	L	6301529235169961578
31	trees_purple_berries	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	Purple trunk and green berries	6280	speaker	10828	chatMessage	I	L	-665811751654293721
32	flowers_purple_stems_white_petals_or_orange_centers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-petals_color-white	flower-stem_color-orange	flower-center_color-white	white stem yellow middle	5271	speaker	34499	chatMessage	I	E	1893782943761114988
33	fish_orange_bodies_purple_stripes_or_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-stripes_present	fish-stripes_color-orange	fish-fangs_present-true	white stripes and no teeth	3361	speaker	9169	chatMessage	I	L	-819268284789343397
34	fish_white_stripes_whiskers	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-stripes_color-white	fish-stripes_color-white	fish-stripes_present-true	yellow stripes	1684	speaker	4472	chatMessage	I	E	4678195692587384858
35	fish_fangs	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	fish-fangs_present	fish-stripes_color-orange	fish-whiskers_present-false	all purple with whiskers	3687	speaker	7353	chatMessage	I	E	-8376926616375161608
36	flowers_purple_stems_thorns	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	flower-stem_color-purple	flower-petals_color-purple	flower-petals_color-white	purple stem, yellow petals	4099	speaker	8694	chatMessage	I	E	748438845702302260
37	birds_purple_wings_crests	development	8168-6840254b-4d6c-468d-b005-9d8bb8c3b879	1550000000000.0	listener	bird-crest_present	bird-tail_present-true	bird-crest_tail_color-purple	no tail	1854	speaker	5705	chatMessage	I	E	3580544692182112631
